UNITID,EFALEVEL,EFTOTLT,EFTOTLM,EFTOTLW
126827,42,503,313,190
126827,43,496,306,190
126827,44,21,10,11
126827,45,475,296,179
126827,51,7,7,0
126827,52,250,157,93
126827,59,38,16,22
126827,60,437,280,157
126854,1,62,3,59
126854,2,62,3,59
126854,3,62,3,59
126854,4,25,2,23
126854,5,37,1,36
126854,20,37,1,36
126854,21,62,3,59
126854,22,62,3,59
126854,23,62,3,59
126854,24,25,2,23
126854,25,37,1,36
126854,40,37,1,36
126863,1,7874,3328,4546
126863,2,7874,3328,4546
126863,3,5694,2293,3401
126863,4,1087,450,637
126863,5,4607,1843,2764
126863,11,2180,1035,1145
126863,19,723,295,428
126863,20,3884,1548,2336
126863,21,1636,823,813
126863,22,1636,823,813
126863,23,1481,756,725
126863,24,358,184,174
126863,25,1123,572,551
126863,31,155,67,88
126863,39,218,115,103
126863,40,905,457,448
126863,41,6238,2505,3733
126863,42,6238,2505,3733
126863,43,4213,1537,2676
126863,44,729,266,463
126863,45,3484,1271,2213
126863,51,2025,968,1057
126863,59,505,180,325
126863,60,2979,1091,1888
126872,1,497,107,390
126872,2,497,107,390
126872,3,497,107,390
126872,4,107,17,90
126872,5,390,90,300
126872,19,5,0,5
126872,20,385,90,295
126872,21,497,107,390
126872,22,497,107,390
126872,23,497,107,390
126872,24,107,17,90
126872,25,390,90,300
126872,39,5,0,5
126872,40,385,90,295
126915,1,423,135,288
126915,2,423,135,288
126915,3,262,86,176
126915,4,193,63,130
126915,5,69,23,46
126915,11,161,49,112
126915,20,69,23,46
126915,21,129,48,81
126915,22,129,48,81
126915,23,129,48,81
126915,24,103,38,65
126915,25,26,10,16
126915,40,26,10,16
126915,41,294,87,207
126915,42,294,87,207
126915,43,133,38,95
126915,44,90,25,65
126915,45,43,13,30
126915,51,161,49,112
126915,60,43,13,30
126924,1,34,3,31
126924,2,34,3,31
126924,3,34,3,31
126924,5,34,3,31
126924,20,34,3,31
126924,21,34,3,31
126924,22,34,3,31
126924,23,34,3,31
126924,25,34,3,31
126924,40,34,3,31
126942,1,10432,4613,5819
126942,2,10432,4613,5819
126942,3,8003,3498,4505
126942,4,1504,740,764
126942,5,6499,2758,3741
126942,11,2429,1115,1314
126942,19,905,408,497
126942,20,5594,2350,3244
126942,21,2415,1187,1228
126942,22,2415,1187,1228
126942,23,2288,1129,1159
126942,24,407,212,195
126942,25,1881,917,964
126942,31,127,58,69
126942,39,259,149,110
126942,40,1622,768,854
126942,41,8017,3426,4591
126942,42,8017,3426,4591
126942,43,5715,2369,3346
126942,44,1097,528,569
126942,45,4618,1841,2777
126942,51,2302,1057,1245
126942,59,646,259,387
126942,60,3972,1582,2390
126951,1,1262,1209,53
126951,2,1262,1209,53
126951,3,1262,1209,53
126951,4,335,318,17
126951,5,927,891,36
126951,19,1,1,0
126951,20,926,890,36
126951,21,1262,1209,53
126951,22,1262,1209,53
126951,23,1262,1209,53
126951,24,335,318,17
126951,25,927,891,36
126951,39,1,1,0
126951,40,926,890,36
126979,1,990,582,408
126979,12,990,582,408
126979,21,553,364,189
126979,32,553,364,189
126979,41,437,218,219
126979,52,437,218,219
127024,1,438,256,182
127024,2,438,256,182
127024,3,438,256,182
127024,4,33,19,14
127024,5,405,237,168
127024,20,405,237,168
127024,21,310,175,135
127024,22,310,175,135
127024,23,310,175,135
127024,24,28,15,13
127024,25,282,160,122
127024,40,282,160,122
127024,41,128,81,47
127024,42,128,81,47
127024,43,128,81,47
127024,44,5,4,1
127024,45,123,77,46
127024,60,123,77,46
127060,1,11778,5128,6650
127060,2,5517,2499,3018
127060,3,5505,2494,3011
127060,4,1407,667,740
127060,5,4098,1827,2271
127060,11,12,5,7
127060,12,6261,2629,3632
127060,19,221,109,112
127060,20,3877,1718,2159
127060,21,8411,3620,4791
127060,22,5129,2353,2776
127060,23,5119,2349,2770
127060,24,1399,662,737
127060,25,3720,1687,2033
127060,31,10,4,6
127060,32,3282,1267,2015
127060,39,182,92,90
127060,40,3538,1595,1943
127060,41,3367,1508,1859
127060,42,388,146,242
127060,43,386,145,241
127060,44,8,5,3
127060,45,378,140,238
127060,51,2,1,1
127060,52,2979,1362,1617
127060,59,39,17,22
127060,60,339,123,216
127158,1,2802,1951,851
127158,2,2802,1951,851
127158,3,2802,1951,851
127158,4,497,222,275
127158,5,2305,1729,576
127158,20,2305,1729,576
127158,21,502,242,260
127158,22,502,242,260
127158,23,502,242,260
127158,24,177,69,108
127158,25,325,173,152
127158,40,325,173,152
127158,41,2300,1709,591
127158,42,2300,1709,591
127158,43,2300,1709,591
127158,44,320,153,167
127158,45,1980,1556,424
127158,60,1980,1556,424
127185,1,4021,2050,1971
127185,2,3984,2043,1941
127185,3,3859,1979,1880
127185,4,873,465,408
127185,5,2986,1514,1472
127185,11,125,64,61
127185,12,37,7,30
127185,19,414,220,194
127185,20,2572,1294,1278
127185,21,3670,1871,1799
127185,22,3670,1871,1799
127185,23,3592,1831,1761
127185,24,862,461,401
127185,25,2730,1370,1360
127185,31,78,40,38
127185,39,382,205,177
127185,40,2348,1165,1183
127185,41,351,179,172
127185,42,314,172,142
127185,43,267,148,119
127185,44,11,4,7
127185,45,256,144,112
127185,51,47,24,23
127185,52,37,7,30
127185,59,32,15,17
127185,60,224,129,95
127200,1,19619,8537,11082
127200,2,19619,8537,11082
127200,3,16297,7031,9266
127200,4,2511,1221,1290
127200,5,13786,5810,7976
127200,11,3322,1506,1816
127200,19,1899,883,1016
127200,20,11887,4927,6960
127200,21,6120,2974,3146
127200,22,6120,2974,3146
127200,23,5713,2753,2960
127200,24,1088,599,489
127200,25,4625,2154,2471
127200,31,407,221,186
127200,39,683,355,328
127200,40,3942,1799,2143
127200,41,13499,5563,7936
127200,42,13499,5563,7936
127200,43,10584,4278,6306
127200,44,1423,622,801
127200,45,9161,3656,5505
127200,51,2915,1285,1630
127200,59,1216,528,688
127200,60,7945,3128,4817
127219,1,53,1,52
127219,2,53,1,52
127219,3,53,1,52
127219,4,25,0,25
127219,5,28,1,27
127219,20,28,1,27
127219,21,46,1,45
127219,22,46,1,45
127219,23,46,1,45
127219,24,22,0,22
127219,25,24,1,23
127219,40,24,1,23
127219,41,7,0,7
127219,42,7,0,7
127219,43,7,0,7
127219,44,3,0,3
127219,45,4,0,4
127219,60,4,0,4
127228,1,174,9,165
127228,2,174,9,165
127228,3,174,9,165
127228,4,55,4,51
127228,5,119,5,114
127228,20,119,5,114
127228,21,174,9,165
127228,22,174,9,165
127228,23,174,9,165
127228,24,55,4,51
127228,25,119,5,114
127228,40,119,5,114
127273,1,349,148,201
127273,12,349,148,201
127273,21,182,79,103
127273,32,182,79,103
127273,41,167,69,98
127273,52,167,69,98
127316,1,205,42,163
127316,2,205,42,163
127316,3,205,42,163
127316,4,13,3,10
127316,5,192,39,153
127316,20,192,39,153
127316,21,136,24,112
127316,22,136,24,112
127316,23,136,24,112
127316,24,11,2,9
127316,25,125,22,103
127316,40,125,22,103
127316,41,69,18,51
127316,42,69,18,51
127316,43,69,18,51
127316,44,2,1,1
127316,45,67,17,50
127316,60,67,17,50
127389,1,902,390,512
127389,2,902,390,512
127389,3,538,217,321
127389,4,162,74,88
127389,5,376,143,233
127389,11,364,173,191
127389,19,64,29,35
127389,20,312,114,198
127389,21,463,206,257
127389,22,463,206,257
127389,23,393,180,213
127389,24,142,70,72
127389,25,251,110,141
127389,31,70,26,44
127389,39,44,24,20
127389,40,207,86,121
127389,41,439,184,255
127389,42,439,184,255
127389,43,145,37,108
127389,44,20,4,16
127389,45,125,33,92
127389,51,294,147,147
127389,59,20,5,15
127389,60,105,28,77
127556,1,9676,4330,5346
127556,2,9576,4292,5284
127556,3,8733,3995,4738
127556,4,2208,1099,1109
127556,5,6525,2896,3629
127556,11,843,297,546
127556,12,100,38,62
127556,19,579,252,327
127556,20,5946,2644,3302
127556,21,7284,3447,3837
127556,22,7267,3437,3830
127556,23,7212,3416,3796
127556,24,2081,1043,1038
127556,25,5131,2373,2758
127556,31,55,21,34
127556,32,17,10,7
127556,39,469,215,254
127556,40,4662,2158,2504
127556,41,2392,883,1509
127556,42,2309,855,1454
127556,43,1521,579,942
127556,44,127,56,71
127556,45,1394,523,871
127556,51,788,276,512
127556,52,83,28,55
127556,59,110,37,73
127556,60,1284,486,798
127565,1,22752,10441,12311
127565,2,22289,10328,11961
127565,3,21696,10120,11576
127565,4,2234,1154,1080
127565,5,19462,8966,10496
127565,11,593,208,385
127565,12,463,113,350
127565,19,2860,1245,1615
127565,20,16602,7721,8881
127565,21,13508,6375,7133
127565,22,13202,6305,6897
127565,23,13030,6236,6794
127565,24,1726,887,839
127565,25,11304,5349,5955
127565,31,172,69,103
127565,32,306,70,236
127565,39,1784,802,982
127565,40,9520,4547,4973
127565,41,9244,4066,5178
127565,42,9087,4023,5064
127565,43,8666,3884,4782
127565,44,508,267,241
127565,45,8158,3617,4541
127565,51,421,139,282
127565,52,157,43,114
127565,59,1076,443,633
127565,60,7082,3174,3908
127617,1,1851,654,1197
127617,2,1851,654,1197
127617,3,937,259,678
127617,4,193,69,124
127617,5,744,190,554
127617,11,914,395,519
127617,19,59,13,46
127617,20,685,177,508
127617,21,425,153,272
127617,22,425,153,272
127617,23,337,107,230
127617,24,53,23,30
127617,25,284,84,200
127617,31,88,46,42
127617,39,21,4,17
127617,40,263,80,183
127617,41,1426,501,925
127617,42,1426,501,925
127617,43,600,152,448
127617,44,140,46,94
127617,45,460,106,354
127617,51,826,349,477
127617,59,38,9,29
127617,60,422,97,325
127653,1,992,328,664
127653,2,383,138,245
127653,3,380,137,243
127653,4,37,17,20
127653,5,343,120,223
127653,11,3,1,2
127653,12,609,190,419
127653,19,92,36,56
127653,20,251,84,167
127653,21,799,260,539
127653,22,358,123,235
127653,23,356,123,233
127653,24,37,17,20
127653,25,319,106,213
127653,31,2,0,2
127653,32,441,137,304
127653,39,87,31,56
127653,40,232,75,157
127653,41,193,68,125
127653,42,25,15,10
127653,43,24,14,10
127653,45,24,14,10
127653,51,1,1,0
127653,52,168,53,115
127653,59,5,5,0
127653,60,19,9,10
127680,1,281,110,171
127680,2,281,110,171
127680,3,281,110,171
127680,4,21,11,10
127680,5,260,99,161
127680,19,55,15,40
127680,20,205,84,121
127680,21,57,24,33
127680,22,57,24,33
127680,23,57,24,33
127680,24,4,2,2
127680,25,53,22,31
127680,39,12,2,10
127680,40,41,20,21
127680,41,224,86,138
127680,42,224,86,138
127680,43,224,86,138
127680,44,17,9,8
127680,45,207,77,130
127680,59,43,13,30
127680,60,164,64,100
127699,1,258,58,200
127699,2,258,58,200
127699,3,258,58,200
127699,4,15,5,10
127699,5,243,53,190
127699,19,64,19,45
127699,20,179,34,145
127699,21,55,11,44
127699,22,55,11,44
127699,23,55,11,44
127699,24,1,0,1
127699,25,54,11,43
127699,39,10,4,6
127699,40,44,7,37
127699,41,203,47,156
127699,42,203,47,156
127699,43,203,47,156
127699,44,14,5,9
127699,45,189,42,147
127699,59,54,15,39
127699,60,135,27,108
127714,1,889,542,347
127714,2,889,542,347
127714,3,889,542,347
127714,4,39,28,11
127714,5,850,514,336
127714,19,236,140,96
127714,20,614,374,240
127714,21,174,104,70
127714,22,174,104,70
127714,23,174,104,70
127714,24,14,11,3
127714,25,160,93,67
127714,39,26,14,12
127714,40,134,79,55
127714,41,715,438,277
127714,42,715,438,277
127714,43,715,438,277
127714,44,25,17,8
127714,45,690,421,269
127714,59,210,126,84
127714,60,480,295,185
127732,1,1962,802,1160
127732,2,1962,802,1160
127732,3,1257,588,669
127732,4,313,168,145
127732,5,944,420,524
127732,11,705,214,491
127732,19,72,33,39
127732,20,872,387,485
127732,21,966,483,483
127732,22,966,483,483
127732,23,957,478,479
127732,24,267,140,127
127732,25,690,338,352
127732,31,9,5,4
127732,39,46,26,20
127732,40,644,312,332
127732,41,996,319,677
127732,42,996,319,677
127732,43,300,110,190
127732,44,46,28,18
127732,45,254,82,172
127732,51,696,209,487
127732,59,26,7,19
127732,60,228,75,153
127741,1,12710,4446,8264
127741,2,9947,3686,6261
127741,3,9525,3517,6008
127741,4,1982,725,1257
127741,5,7543,2792,4751
127741,11,422,169,253
127741,12,2763,760,2003
127741,19,798,270,528
127741,20,6745,2522,4223
127741,21,9735,3637,6098
127741,22,8733,3296,5437
127741,23,8644,3265,5379
127741,24,1967,720,1247
127741,25,6677,2545,4132
127741,31,89,31,58
127741,32,1002,341,661
127741,39,630,249,381
127741,40,6047,2296,3751
127741,41,2975,809,2166
127741,42,1214,390,824
127741,43,881,252,629
127741,44,15,5,10
127741,45,866,247,619
127741,51,333,138,195
127741,52,1761,419,1342
127741,59,168,21,147
127741,60,698,226,472
127778,1,1449,617,832
127778,2,1449,617,832
127778,3,1011,430,581
127778,4,249,135,114
127778,5,762,295,467
127778,11,438,187,251
127778,19,115,49,66
127778,20,647,246,401
127778,21,679,328,351
127778,22,679,328,351
127778,23,653,316,337
127778,24,211,119,92
127778,25,442,197,245
127778,31,26,12,14
127778,39,62,33,29
127778,40,380,164,216
127778,41,770,289,481
127778,42,770,289,481
127778,43,358,114,244
127778,44,38,16,22
127778,45,320,98,222
127778,51,412,175,237
127778,59,53,16,37
127778,60,267,82,185
127787,1,371,74,297
127787,2,371,74,297
127787,3,371,74,297
127787,4,33,5,28
127787,5,338,69,269
127787,19,44,15,29
127787,20,294,54,240
127787,21,288,38,250
127787,22,288,38,250
127787,23,288,38,250
127787,24,33,5,28
127787,25,255,33,222
127787,39,35,7,28
127787,40,220,26,194
127787,41,83,36,47
127787,42,83,36,47
127787,43,83,36,47
127787,45,83,36,47
127787,59,9,8,1
127787,60,74,28,46
127820,1,14634,6261,8373
127820,2,14634,6261,8373
127820,3,12747,5380,7367
127820,4,2547,1255,1292
127820,5,10200,4125,6075
127820,11,1887,881,1006
127820,19,1442,552,890
127820,20,8758,3573,5185
127820,21,5547,2539,3008
127820,22,5547,2539,3008
127820,23,5262,2406,2856
127820,24,1206,615,591
127820,25,4056,1791,2265
127820,31,285,133,152
127820,39,600,254,346
127820,40,3456,1537,1919
127820,41,9087,3722,5365
127820,42,9087,3722,5365
127820,43,7485,2974,4511
127820,44,1341,640,701
127820,45,6144,2334,3810
127820,51,1602,748,854
127820,59,842,298,544
127820,60,5302,2036,3266
127839,1,339,90,249
127839,2,339,90,249
127839,3,339,90,249
127839,4,11,2,9
127839,5,328,88,240
127839,19,12,2,10
127839,20,316,86,230
127839,21,339,90,249
127839,22,339,90,249
127839,23,339,90,249
127839,24,11,2,9
127839,25,328,88,240
127839,39,12,2,10
127839,40,316,86,230
127884,1,6718,3044,3674
127884,2,6718,3044,3674
127884,3,4922,1884,3038
127884,4,849,364,485
127884,5,4073,1520,2553
127884,11,1796,1160,636
127884,19,425,155,270
127884,20,3648,1365,2283
127884,21,2521,1217,1304
127884,22,2521,1217,1304
127884,23,2041,919,1122
127884,24,394,205,189
127884,25,1647,714,933
127884,31,480,298,182
127884,39,150,70,80
127884,40,1497,644,853
127884,41,4197,1827,2370
127884,42,4197,1827,2370
127884,43,2881,965,1916
127884,44,455,159,296
127884,45,2426,806,1620
127884,51,1316,862,454
127884,59,275,85,190
127884,60,2151,721,1430
127909,1,8599,4275,4324
127909,2,8599,4275,4324
127909,3,8224,4069,4155
127909,4,1330,699,631
127909,5,6894,3370,3524
127909,11,375,206,169
127909,19,1105,541,564
127909,20,5789,2829,2960
127909,21,2765,1550,1215
127909,22,2765,1550,1215
127909,23,2703,1514,1189
127909,24,505,285,220
127909,25,2198,1229,969
127909,31,62,36,26
127909,39,349,202,147
127909,40,1849,1027,822
127909,41,5834,2725,3109
127909,42,5834,2725,3109
127909,43,5521,2555,2966
127909,44,825,414,411
127909,45,4696,2141,2555
127909,51,313,170,143
127909,59,756,339,417
127909,60,3940,1802,2138
127918,1,9722,3526,6196
127918,2,5172,1929,3243
127918,3,4930,1809,3121
127918,4,390,135,255
127918,5,4540,1674,2866
127918,11,242,120,122
127918,12,4550,1597,2953
127918,19,507,211,296
127918,20,4033,1463,2570
127918,21,5251,1897,3354
127918,22,2508,936,1572
127918,23,2498,934,1564
127918,24,389,134,255
127918,25,2109,800,1309
127918,31,10,2,8
127918,32,2743,961,1782
127918,39,183,83,100
127918,40,1926,717,1209
127918,41,4471,1629,2842
127918,42,2664,993,1671
127918,43,2432,875,1557
127918,44,1,1,0
127918,45,2431,874,1557
127918,51,232,118,114
127918,52,1807,636,1171
127918,59,324,128,196
127918,60,2107,746,1361
127945,1,775,284,491
127945,2,739,272,467
127945,3,722,262,460
127945,4,64,27,37
127945,5,658,235,423
127945,11,17,10,7
127945,12,36,12,24
127945,19,222,87,135
127945,20,436,148,288
127945,21,562,200,362
127945,22,554,195,359
127945,23,553,194,359
127945,24,47,18,29
127945,25,506,176,330
127945,31,1,1,0
127945,32,8,5,3
127945,39,139,56,83
127945,40,367,120,247
127945,41,213,84,129
127945,42,185,77,108
127945,43,169,68,101
127945,44,17,9,8
127945,45,152,59,93
127945,51,16,9,7
127945,52,28,7,21
127945,59,83,31,52
127945,60,69,28,41
127954,1,79,6,73
127954,2,11,0,11
127954,3,11,0,11
127954,4,3,0,3
127954,5,8,0,8
127954,12,68,6,62
127954,20,8,0,8
127954,21,79,6,73
127954,22,11,0,11
127954,23,11,0,11
127954,24,3,0,3
127954,25,8,0,8
127954,32,68,6,62
127954,40,8,0,8
128106,1,7089,2688,4401
128106,2,5207,2314,2893
128106,3,4375,2023,2352
128106,4,793,382,411
128106,5,3582,1641,1941
128106,11,832,291,541
128106,12,1882,374,1508
128106,19,411,174,237
128106,20,3171,1467,1704
128106,21,4051,1854,2197
128106,22,3742,1774,1968
128106,23,3728,1767,1961
128106,24,765,364,401
128106,25,2963,1403,1560
128106,31,14,7,7
128106,32,309,80,229
128106,39,307,140,167
128106,40,2656,1263,1393
128106,41,3038,834,2204
128106,42,1465,540,925
128106,43,647,256,391
128106,44,28,18,10
128106,45,619,238,381
128106,51,818,284,534
128106,52,1573,294,1279
128106,59,104,34,70
128106,60,515,204,311
128151,1,1184,668,516
128151,2,1184,668,516
128151,3,1184,668,516
128151,4,128,76,52
128151,5,1056,592,464
128151,20,1056,592,464
128151,21,1054,615,439
128151,22,1054,615,439
128151,23,1054,615,439
128151,24,106,70,36
128151,25,948,545,403
128151,40,948,545,403
128151,41,130,53,77
128151,42,130,53,77
128151,43,130,53,77
128151,44,22,6,16
128151,45,108,47,61
128151,60,108,47,61
128179,1,815,665,150
128179,2,815,665,150
128179,3,815,665,150
128179,4,182,142,40
128179,5,633,523,110
128179,20,633,523,110
128179,21,815,665,150
128179,22,815,665,150
128179,23,815,665,150
128179,24,182,142,40
128179,25,633,523,110
128179,40,633,523,110
128188,1,536,134,402
128188,2,536,134,402
128188,3,536,134,402
128188,4,74,19,55
128188,5,462,115,347
128188,19,81,19,62
128188,20,381,96,285
128188,21,536,134,402
128188,22,536,134,402
128188,23,536,134,402
128188,24,74,19,55
128188,25,462,115,347
128188,39,81,19,62
128188,40,381,96,285
128258,1,1791,825,966
128258,2,1791,825,966
128258,3,1307,602,705
128258,4,320,183,137
128258,5,987,419,568
128258,11,484,223,261
128258,19,151,72,79
128258,20,836,347,489
128258,21,900,471,429
128258,22,900,471,429
128258,23,875,455,420
128258,24,266,161,105
128258,25,609,294,315
128258,31,25,16,9
128258,39,105,59,46
128258,40,504,235,269
128258,41,891,354,537
128258,42,891,354,537
128258,43,432,147,285
128258,44,54,22,32
128258,45,378,125,253
128258,51,459,207,252
128258,59,46,13,33
128258,60,332,112,220
128328,1,3993,3097,896
128328,2,3993,3097,896
128328,3,3993,3097,896
128328,4,1154,887,267
128328,5,2839,2210,629
128328,20,2839,2210,629
128328,21,3993,3097,896
128328,22,3993,3097,896
128328,23,3993,3097,896
128328,24,1154,887,267
128328,25,2839,2210,629
128328,40,2839,2210,629
128337,1,161,6,155
128337,2,161,6,155
128337,3,161,6,155
128337,4,61,4,57
128337,5,100,2,98
128337,20,100,2,98
128337,21,121,4,117
128337,22,121,4,117
128337,23,121,4,117
128337,24,47,3,44
128337,25,74,1,73
128337,40,74,1,73
128337,41,40,2,38
128337,42,40,2,38
128337,43,40,2,38
128337,44,14,1,13
128337,45,26,1,25
128337,60,26,1,25
128391,1,2404,1330,1074
128391,2,2193,1269,924
128391,3,1956,1157,799
128391,4,469,256,213
128391,5,1487,901,586
128391,11,237,112,125
128391,12,211,61,150
128391,19,155,96,59
128391,20,1332,805,527
128391,21,1993,1164,829
128391,22,1869,1115,754
128391,23,1847,1098,749
128391,24,466,253,213
128391,25,1381,845,536
128391,31,22,17,5
128391,32,124,49,75
128391,39,148,94,54
128391,40,1233,751,482
128391,41,411,166,245
128391,42,324,154,170
128391,43,109,59,50
128391,44,3,3,0
128391,45,106,56,50
128391,51,215,95,120
128391,52,87,12,75
128391,59,7,2,5
128391,60,99,54,45
128425,1,18,18,0
128425,2,16,16,0
128425,3,16,16,0
128425,4,7,7,0
128425,5,9,9,0
128425,12,2,2,0
128425,20,9,9,0
128425,21,18,18,0
128425,22,16,16,0
128425,23,16,16,0
128425,24,7,7,0
128425,25,9,9,0
128425,32,2,2,0
128425,40,9,9,0
128498,1,1582,520,1062
128498,2,1278,443,835
128498,3,1278,443,835
128498,4,143,65,78
128498,5,1135,378,757
128498,12,304,77,227
128498,19,144,52,92
128498,20,991,326,665
128498,21,1469,503,966
128498,22,1199,427,772
128498,23,1199,427,772
128498,24,137,62,75
128498,25,1062,365,697
128498,32,270,76,194
128498,39,138,50,88
128498,40,924,315,609
128498,41,113,17,96
128498,42,79,16,63
